Symbol,Date,Time,Bid Price,Bid Exchange,Bid Size,Ask Price,Ask Exchange,Ask Size
ITT,03/04/2014,12:24:00.548,43.88,T,5,43.9,T,1
ITT,03/04/2014,12:24:00.551,43.88,T,4,43.9,T,1
ITT,03/04/2014,12:24:00.551,43.88,T,3,43.9,T,1
ITT,03/04/2014,12:24:00.694,43.88,T,2,43.9,T,1
ITT,03/04/2014,12:24:00.694,43.88,T,1,43.9,T,1
ITT,03/04/2014,12:24:00.694,43.88,N,1,43.9,T,1
ITT,03/04/2014,12:24:03.545,43.89,P,1,43.9,T,1
ITT,03/04/2014,12:24:04.862,43.89,P,2,43.9,T,1
ITT,03/04/2014,12:24:06.184,43.89,P,2,43.9,N,1
ITT,03/04/2014,12:24:06.185,43.89,P,2,43.91,T,1
ITT,03/04/2014,12:24:06.185,43.9,T,1,43.91,T,1
ITT,03/04/2014,12:24:06.185,43.9,T,2,43.91,T,1
ITT,03/04/2014,12:24:06.185,43.9,T,3,43.91,T,1
ITT,03/04/2014,12:24:06.185,43.9,T,4,43.91,T,1
ITT,03/04/2014,12:24:06.194,43.9,T,3,43.91,T,1
ITT,03/04/2014,12:24:06.330,43.9,T,2,43.91,T,1
ITT,03/04/2014,12:24:06.340,43.9,T,1,43.91,T,1
ITT,03/04/2014,12:24:06.340,43.9,Z,1,43.91,T,1
ITT,03/04/2014,12:24:06.911,43.9,N,1,43.91,T,1
ITT,03/04/2014,12:24:06.925,43.89,P,2,43.91,T,1
ITT,03/04/2014,12:24:08.571,43.89,P,4,43.91,T,1
ITT,03/04/2014,12:24:09.900,43.9,P,1,43.91,T,1
ITT,03/04/2014,12:24:10.438,43.9,P,3,43.91,T,1
ITT,03/04/2014,12:24:10.865,43.9,P,3,43.91,T,2
ITT,03/04/2014,12:24:11.443,43.9,P,4,43.91,T,2
ITT,03/04/2014,12:24:12.166,43.9,P,5,43.91,T,2
ITT,03/04/2014,12:24:12.673,43.9,P,5,43.91,T,1
ITT,03/04/2014,12:24:13.465,43.9,P,4,43.91,T,1
ITT,03/04/2014,12:24:13.525,43.9,P,3,43.91,T,1
ITT,03/04/2014,12:24:14.685,43.9,P,4,43.91,T,1
ITT,03/04/2014,12:24:14.917,43.91,P,1,43.91,T,1
ITT,03/04/2014,12:24:14.917,43.91,P,1,43.93,T,1
ITT,03/04/2014,12:24:14.952,43.91,P,1,43.93,N,2
ITT,03/04/2014,12:24:15.067,43.91,T,2,43.93,N,2
ITT,03/04/2014,12:24:15.067,43.91,T,1,43.93,N,2
ITT,03/04/2014,12:24:15.067,43.91,N,1,43.93,N,2
ITT,03/04/2014,12:24:18.511,43.92,P,1,43.93,N,2
ITT,03/04/2014,12:24:19.618,43.91,P,2,43.93,N,2
ITT,03/04/2014,12:24:19.619,43.91,P,2,43.92,P,1
ITT,03/04/2014,12:24:19.716,43.91,P,2,43.92,N,1
ITT,03/04/2014,12:24:19.740,43.91,P,2,43.93,N,3
ITT,03/04/2014,12:24:20.007,43.91,P,2,43.93,N,2
ITT,03/04/2014,12:24:20.118,43.92,P,1,43.93,N,2
ITT,03/04/2014,12:24:21.369,43.92,P,2,43.93,N,2
ITT,03/04/2014,12:24:22.255,43.92,P,5,43.93,N,2
ITT,03/04/2014,12:24:24.533,43.92,P,5,43.93,N,1
ITT,03/04/2014,12:24:26.412,43.92,P,5,43.93,K,1
ITT,03/04/2014,12:24:26.413,43.92,P,5,43.95,T,2
ITT,03/04/2014,12:24:26.414,43.93,P,1,43.95,T,2
ITT,03/04/2014,12:24:26.505,43.93,N,1,43.95,T,2
ITT,03/04/2014,12:24:26.510,43.93,N,1,43.94,N,1
ITT,03/04/2014,12:24:26.933,43.93,N,1,43.94,T,1
ITT,03/04/2014,12:24:29.634,43.93,N,1,43.94,N,1
ITT,03/04/2014,12:24:29.635,43.93,N,1,43.95,K,1
ITT,03/04/2014,12:24:29.635,43.94,T,1,43.95,K,1
ITT,03/04/2014,12:24:29.729,43.93,P,3,43.95,K,1
ITT,03/04/2014,12:24:29.729,43.93,P,3,43.95,N,1
ITT,03/04/2014,12:24:29.729,43.93,P,3,43.95,T,1
ITT,03/04/2014,12:24:31.777,43.94,P,1,43.95,T,1
ITT,03/04/2014,12:24:32.252,43.94,P,1,43.96,T,1
ITT,03/04/2014,12:24:32.252,43.94,P,1,43.99,N,4
ITT,03/04/2014,12:24:32.253,43.94,P,1,43.98,T,1
ITT,03/04/2014,12:24:32.253,43.94,P,1,43.96,T,1
ITT,03/04/2014,12:24:32.253,43.94,P,1,43.96,T,2
ITT,03/04/2014,12:24:32.367,43.94,P,1,43.95,T,1
ITT,03/04/2014,12:24:33.134,43.94,P,1,43.96,T,1
ITT,03/04/2014,12:24:33.134,43.94,P,1,43.95,T,1
ITT,03/04/2014,12:24:33.165,43.94,P,2,43.95,T,1
ITT,03/04/2014,12:24:33.304,43.94,P,2,43.95,T,2
ITT,03/04/2014,12:24:34.794,43.94,P,3,43.95,T,2
ITT,03/04/2014,12:24:38.486,43.94,P,2,43.95,T,2
ITT,03/04/2014,12:24:38.509,43.94,P,1,43.95,T,2
ITT,03/04/2014,12:24:39.573,43.94,P,2,43.95,T,2
ITT,03/04/2014,12:24:39.813,43.94,P,2,43.95,T,3
ITT,03/04/2014,12:24:39.889,43.94,P,2,43.95,T,2
ITT,03/04/2014,12:24:40.160,43.94,N,1,43.95,T,2
ITT,03/04/2014,12:24:40.161,43.94,N,1,43.94,P,1
ITT,03/04/2014,12:24:40.161,43.93,T,3,43.94,P,1
ITT,03/04/2014,12:24:40.161,43.93,T,2,43.94,P,1
ITT,03/04/2014,12:24:40.314,43.93,T,2,43.94,N,1
ITT,03/04/2014,12:24:40.501,43.93,T,2,43.95,K,1
ITT,03/04/2014,12:24:41.698,43.93,T,2,43.94,P,1
ITT,03/04/2014,12:24:41.698,43.93,T,1,43.94,P,1
ITT,03/04/2014,12:24:41.698,43.92,T,5,43.94,P,1
ITT,03/04/2014,12:24:41.699,43.92,T,4,43.94,P,1
ITT,03/04/2014,12:24:41.699,43.92,T,4,43.93,T,1
ITT,03/04/2014,12:24:41.850,43.92,T,4,43.93,N,1
ITT,03/04/2014,12:24:41.853,43.92,T,4,43.94,N,1
ITT,03/04/2014,12:24:41.876,43.92,T,4,43.95,N,3
ITT,03/04/2014,12:24:43.110,43.92,T,4,43.94,T,1
ITT,03/04/2014,12:24:43.676,43.92,T,5,43.94,T,1
ITT,03/04/2014,12:24:44.688,43.92,T,4,43.94,T,1
ITT,03/04/2014,12:24:45.593,43.92,T,3,43.94,T,1
ITT,03/04/2014,12:24:46.030,43.92,T,3,43.93,T,1
ITT,03/04/2014,12:24:46.181,43.92,K,1,43.93,T,1
ITT,03/04/2014,12:24:49.272,43.9,T,2,43.93,T,1
ITT,03/04/2014,12:24:49.273,43.9,T,2,43.92,P,1
ITT,03/04/2014,12:24:49.422,43.9,T,2,43.92,N,1
ITT,03/04/2014,12:24:49.514,43.91,K,1,43.92,N,1
ITT,03/04/2014,12:24:51.528,43.9,T,2,43.92,N,1
ITT,03/04/2014,12:24:53.423,43.9,T,1,43.92,N,1
ITT,03/04/2014,12:24:55.774,43.9,N,1,43.92,N,1
ITT,03/04/2014,12:24:55.774,43.89,N,1,43.92,N,1
ITT,03/04/2014,12:24:55.783,43.88,T,1,43.92,N,1
ITT,03/04/2014,12:24:55.806,43.89,N,1,43.92,N,1
ITT,03/04/2014,12:24:55.828,43.88,T,1,43.92,N,1
ITT,03/04/2014,12:24:55.850,43.88,T,1,43.91,N,1
ITT,03/04/2014,12:24:55.872,43.88,T,1,43.91,T,1
ITT,03/04/2014,12:24:55.873,43.89,N,1,43.91,T,1
ITT,03/04/2014,12:24:55.894,43.88,T,1,43.91,T,1
ITT,03/04/2014,12:24:55.897,43.88,T,1,43.91,T,2
ITT,03/04/2014,12:24:55.897,43.88,T,1,43.9,T,1
ITT,03/04/2014,12:24:56.013,43.88,T,1,43.9,T,2
ITT,03/04/2014,12:24:56.979,43.88,T,1,43.9,T,3
ITT,03/04/2014,12:24:57.024,43.88,T,1,43.9,T,4
ITT,03/04/2014,12:24:57.024,43.88,T,1,43.9,T,5
ITT,03/04/2014,12:24:57.024,43.88,T,1,43.9,T,6
ITT,03/04/2014,12:24:57.024,43.87,P,1,43.9,T,6
ITT,03/04/2014,12:24:57.025,43.87,P,1,43.9,T,7
ITT,03/04/2014,12:24:57.025,43.87,P,1,43.9,T,6
ITT,03/04/2014,12:24:57.026,43.87,P,1,43.89,P,1
ITT,03/04/2014,12:24:57.046,43.87,T,1,43.89,P,1
ITT,03/04/2014,12:24:57.178,43.87,T,1,43.89,P,2
ITT,03/04/2014,12:25:02.024,43.87,N,2,43.89,P,2
ITT,03/04/2014,12:25:02.024,43.87,N,1,43.89,P,2
ITT,03/04/2014,12:25:02.027,43.86,T,2,43.89,P,2
ITT,03/04/2014,12:25:03.702,43.86,T,1,43.89,P,2
ITT,03/04/2014,12:25:05.036,43.87,P,1,43.89,P,2
ITT,03/04/2014,12:25:05.037,43.87,P,1,43.88,P,1
ITT,03/04/2014,12:25:08.021,43.87,P,1,43.88,T,1
ITT,03/04/2014,12:25:08.022,43.88,P,2,43.88,T,1
ITT,03/04/2014,12:25:08.023,43.88,P,1,43.88,T,1
ITT,03/04/2014,12:25:08.026,43.88,P,1,43.89,P,1
ITT,03/04/2014,12:25:08.036,43.88,P,1,43.91,T,2
ITT,03/04/2014,12:25:08.037,43.89,P,1,43.91,T,2
ITT,03/04/2014,12:25:08.126,43.89,P,1,43.91,T,1
ITT,03/04/2014,12:25:08.134,43.89,T,1,43.91,T,1
ITT,03/04/2014,12:25:08.184,43.88,N,1,43.91,T,1
ITT,03/04/2014,12:25:09.026,43.88,N,1,43.91,N,1
ITT,03/04/2014,12:25:09.031,43.89,T,2,43.91,N,1
ITT,03/04/2014,12:25:09.033,43.88,N,1,43.91,N,1
ITT,03/04/2014,12:25:09.047,43.89,N,1,43.91,N,1
ITT,03/04/2014,12:25:09.069,43.88,T,1,43.91,N,1
ITT,03/04/2014,12:25:09.155,43.89,N,1,43.91,N,1
ITT,03/04/2014,12:25:09.177,43.88,T,1,43.91,N,1
ITT,03/04/2014,12:25:09.262,43.89,N,1,43.91,N,1
ITT,03/04/2014,12:25:09.284,43.88,T,1,43.91,N,1
ITT,03/04/2014,12:25:09.391,43.89,N,1,43.91,N,1
ITT,03/04/2014,12:25:09.414,43.88,T,1,43.91,N,1
ITT,03/04/2014,12:25:09.603,43.89,N,1,43.91,N,1
ITT,03/04/2014,12:25:09.626,43.88,T,1,43.91,N,1
ITT,03/04/2014,12:25:09.626,43.88,T,1,43.91,N,2
ITT,03/04/2014,12:25:09.754,43.89,N,1,43.91,N,2
ITT,03/04/2014,12:25:09.776,43.88,T,1,43.91,N,2
ITT,03/04/2014,12:25:09.883,43.89,N,1,43.91,N,2
ITT,03/04/2014,12:25:09.905,43.88,T,1,43.91,N,2
ITT,03/04/2014,12:25:10.097,43.89,N,1,43.91,N,2
ITT,03/04/2014,12:25:10.118,43.88,T,1,43.91,N,2
ITT,03/04/2014,12:25:10.198,43.88,N,1,43.91,N,2
ITT,03/04/2014,12:25:10.198,43.88,N,1,43.9,N,1
ITT,03/04/2014,12:25:10.198,43.88,N,1,43.91,N,2
ITT,03/04/2014,12:25:10.310,43.89,N,1,43.91,N,2
ITT,03/04/2014,12:25:10.331,43.88,T,1,43.91,N,2
ITT,03/04/2014,12:25:10.438,43.89,N,1,43.91,N,2
ITT,03/04/2014,12:25:10.459,43.88,T,1,43.91,N,2
ITT,03/04/2014,12:25:10.544,43.88,T,1,43.91,N,1
ITT,03/04/2014,12:25:10.566,43.89,N,1,43.91,N,1
ITT,03/04/2014,12:25:10.603,43.88,T,1,43.91,N,1
ITT,03/04/2014,12:25:10.778,43.89,N,1,43.91,N,1
ITT,03/04/2014,12:25:10.800,43.88,T,1,43.91,N,1
ITT,03/04/2014,12:25:10.990,43.89,N,1,43.91,N,1
ITT,03/04/2014,12:25:11.012,43.88,T,1,43.91,N,1
ITT,03/04/2014,12:25:11.212,43.89,T,2,43.91,N,1
ITT,03/04/2014,12:25:11.212,43.88,Z,2,43.91,N,1
ITT,03/04/2014,12:25:11.213,43.89,T,2,43.91,N,1
ITT,03/04/2014,12:25:11.214,43.88,Z,2,43.91,N,1
ITT,03/04/2014,12:25:11.214,43.89,T,2,43.91,N,1
ITT,03/04/2014,12:25:11.215,43.88,Z,2,43.91,N,1
ITT,03/04/2014,12:25:11.215,43.88,Z,1,43.91,N,1
ITT,03/04/2014,12:25:11.220,43.89,N,1,43.91,N,1
ITT,03/04/2014,12:25:11.242,43.88,Z,1,43.91,N,1
ITT,03/04/2014,12:25:11.348,43.89,N,1,43.91,N,1
ITT,03/04/2014,12:25:11.370,43.88,Z,1,43.91,N,1
ITT,03/04/2014,12:25:11.526,43.89,N,1,43.91,N,1
ITT,03/04/2014,12:25:11.543,43.88,Z,1,43.91,N,1
ITT,03/04/2014,12:25:11.650,43.89,N,1,43.91,N,1
ITT,03/04/2014,12:25:11.672,43.88,Z,1,43.91,N,1
ITT,03/04/2014,12:25:11.729,43.88,Z,1,43.93,N,2
ITT,03/04/2014,12:25:11.737,43.88,Z,1,43.92,N,1
ITT,03/04/2014,12:25:11.775,43.88,N,1,43.92,N,1
ITT,03/04/2014,12:25:11.776,43.89,N,1,43.92,N,1
ITT,03/04/2014,12:25:11.781,43.88,N,1,43.92,N,1
ITT,03/04/2014,12:25:11.992,43.89,N,1,43.92,N,1
ITT,03/04/2014,12:25:12.014,43.88,N,1,43.92,N,1
ITT,03/04/2014,12:25:12.139,43.88,N,1,43.9,T,1
ITT,03/04/2014,12:25:12.139,43.89,N,1,43.9,T,1
ITT,03/04/2014,12:25:12.141,43.88,N,1,43.9,T,1
ITT,03/04/2014,12:25:12.163,43.87,T,2,43.9,T,1
ITT,03/04/2014,12:25:12.165,43.88,T,1,43.9,T,1
ITT,03/04/2014,12:25:12.240,43.88,N,1,43.9,T,1
ITT,03/04/2014,12:25:12.251,43.87,T,2,43.9,T,1
ITT,03/04/2014,12:25:17.240,43.87,T,1,43.9,T,1
ITT,03/04/2014,12:25:17.241,43.88,N,1,43.9,T,1
ITT,03/04/2014,12:25:17.293,43.88,T,1,43.9,T,1
ITT,03/04/2014,12:25:17.342,43.88,N,1,43.9,T,1
ITT,03/04/2014,12:25:17.355,43.87,T,2,43.9,T,1
ITT,03/04/2014,12:25:17.357,43.88,T,2,43.9,T,1
ITT,03/04/2014,12:25:17.357,43.88,T,2,43.9,N,1
ITT,03/04/2014,12:25:17.357,43.89,T,1,43.9,N,1
ITT,03/04/2014,12:25:17.357,43.89,T,2,43.9,N,1
ITT,03/04/2014,12:25:17.357,43.89,T,3,43.9,N,1
ITT,03/04/2014,12:25:17.357,43.89,T,4,43.9,N,1
ITT,03/04/2014,12:25:17.357,43.89,T,5,43.9,N,1
ITT,03/04/2014,12:25:17.357,43.89,T,4,43.9,N,1
ITT,03/04/2014,12:25:17.357,43.89,T,4,43.91,N,1
ITT,03/04/2014,12:25:17.358,43.9,T,1,43.91,N,1
ITT,03/04/2014,12:25:17.358,43.9,T,1,43.92,T,2
ITT,03/04/2014,12:25:17.453,43.9,N,1,43.92,T,2
ITT,03/04/2014,12:25:17.466,43.89,T,2,43.92,T,2
ITT,03/04/2014,12:25:17.487,43.9,N,1,43.92,T,2
ITT,03/04/2014,12:25:17.510,43.89,T,2,43.92,T,2
ITT,03/04/2014,12:25:17.588,43.89,T,1,43.92,T,2
ITT,03/04/2014,12:25:17.588,43.89,N,1,43.92,T,2
ITT,03/04/2014,12:25:18.326,43.89,N,1,43.92,T,1
ITT,03/04/2014,12:25:18.326,43.89,N,1,43.93,N,2
ITT,03/04/2014,12:25:18.326,43.9,N,1,43.93,N,2
ITT,03/04/2014,12:25:18.340,43.89,P,1,43.93,N,2
ITT,03/04/2014,12:25:22.314,43.89,P,1,43.93,N,1
ITT,03/04/2014,12:25:22.315,43.89,P,1,43.93,T,1
ITT,03/04/2014,12:25:28.273,43.89,N,1,43.93,T,1
ITT,03/04/2014,12:25:28.928,43.89,N,1,43.93,T,2
ITT,03/04/2014,12:25:35.022,43.89,N,1,43.91,T,1
ITT,03/04/2014,12:25:51.980,43.89,N,1,43.91,N,1
ITT,03/04/2014,12:25:51.980,43.9,T,1,43.91,N,1
ITT,03/04/2014,12:25:51.980,43.9,T,1,43.94,T,3
ITT,03/04/2014,12:25:51.980,43.91,T,1,43.94,T,3
ITT,03/04/2014,12:25:51.980,43.91,T,1,43.94,T,2
ITT,03/04/2014,12:25:52.072,43.89,N,2,43.94,T,2
ITT,03/04/2014,12:25:52.072,43.89,N,2,43.94,T,3
ITT,03/04/2014,12:25:52.078,43.89,N,1,43.94,T,3
ITT,03/04/2014,12:25:52.079,43.89,N,1,43.93,N,1
ITT,03/04/2014,12:25:52.079,43.9,N,1,43.93,N,1
ITT,03/04/2014,12:25:52.100,43.89,N,1,43.93,N,1
ITT,03/04/2014,12:25:52.185,43.89,N,1,43.93,T,3
ITT,03/04/2014,12:25:52.185,43.9,N,1,43.93,T,3
ITT,03/04/2014,12:25:52.207,43.89,T,1,43.93,T,3
ITT,03/04/2014,12:25:52.311,43.9,N,1,43.93,T,3
ITT,03/04/2014,12:25:52.332,43.89,T,1,43.93,T,3
ITT,03/04/2014,12:25:52.521,43.9,N,1,43.93,T,3
ITT,03/04/2014,12:25:52.542,43.89,T,1,43.93,T,3
ITT,03/04/2014,12:25:52.668,43.9,N,1,43.93,T,3
ITT,03/04/2014,12:25:52.689,43.89,T,1,43.93,T,3
ITT,03/04/2014,12:25:52.776,43.89,N,1,43.93,T,3
ITT,03/04/2014,12:25:52.797,43.9,N,1,43.93,T,3
ITT,03/04/2014,12:25:52.819,43.89,N,1,43.93,T,3
ITT,03/04/2014,12:25:52.876,43.89,N,1,43.93,T,2
ITT,03/04/2014,12:25:53.006,43.9,N,1,43.93,T,2
ITT,03/04/2014,12:25:53.028,43.89,N,1,43.93,T,2
ITT,03/04/2014,12:25:53.216,43.9,N,1,43.93,T,2
ITT,03/04/2014,12:25:53.238,43.89,N,1,43.93,T,2
ITT,03/04/2014,12:25:53.400,43.9,N,1,43.93,T,2
ITT,03/04/2014,12:25:53.424,43.89,N,1,43.93,T,2
ITT,03/04/2014,12:25:53.612,43.9,N,1,43.93,T,2
ITT,03/04/2014,12:25:53.633,43.89,T,1,43.93,T,2
ITT,03/04/2014,12:25:53.716,43.89,N,1,43.93,T,2
ITT,03/04/2014,12:25:53.790,43.9,N,1,43.93,T,2
ITT,03/04/2014,12:25:53.800,43.89,T,1,43.93,T,2
ITT,03/04/2014,12:25:53.891,43.89,N,1,43.93,T,2
ITT,03/04/2014,12:25:53.904,43.9,N,1,43.93,T,2
ITT,03/04/2014,12:25:53.925,43.89,T,1,43.93,T,2
ITT,03/04/2014,12:25:54.051,43.9,N,1,43.93,T,2
ITT,03/04/2014,12:25:54.095,43.89,T,1,43.93,T,2
ITT,03/04/2014,12:25:54.219,43.9,N,1,43.93,T,2
ITT,03/04/2014,12:25:54.264,43.89,T,1,43.93,T,2
ITT,03/04/2014,12:25:54.388,43.9,N,1,43.93,T,2
ITT,03/04/2014,12:25:54.431,43.89,T,1,43.93,T,2
ITT,03/04/2014,12:25:54.557,43.9,N,1,43.93,T,2
ITT,03/04/2014,12:25:54.601,43.89,T,1,43.93,T,2
ITT,03/04/2014,12:25:54.726,43.9,N,1,43.93,T,2
ITT,03/04/2014,12:25:54.768,43.89,T,1,43.93,T,2
ITT,03/04/2014,12:25:54.954,43.9,N,1,43.93,T,2
ITT,03/04/2014,12:25:54.976,43.89,T,1,43.93,T,2
ITT,03/04/2014,12:25:55.055,43.89,N,1,43.93,T,2
ITT,03/04/2014,12:25:57.032,43.89,N,1,43.91,T,1
ITT,03/04/2014,12:25:57.331,43.89,N,2,43.91,T,1
ITT,03/04/2014,12:26:20.161,43.89,N,2,43.91,N,1
ITT,03/04/2014,12:26:20.162,43.9,N,1,43.91,N,1
ITT,03/04/2014,12:26:20.165,43.89,N,2,43.91,N,1
ITT,03/04/2014,12:26:20.166,43.89,N,2,43.92,N,1
ITT,03/04/2014,12:26:20.167,43.89,N,2,43.9,T,1
ITT,03/04/2014,12:26:20.167,43.89,N,2,43.92,N,1
ITT,03/04/2014,12:26:20.168,43.9,T,1,43.92,N,1
ITT,03/04/2014,12:26:20.168,43.9,T,2,43.92,N,1
ITT,03/04/2014,12:26:20.168,43.9,T,3,43.92,N,1
ITT,03/04/2014,12:26:20.168,43.9,T,4,43.92,N,1
ITT,03/04/2014,12:26:20.170,43.9,T,3,43.92,N,1
ITT,03/04/2014,12:26:20.170,43.9,T,2,43.92,N,1
ITT,03/04/2014,12:26:20.170,43.9,T,1,43.92,N,1
ITT,03/04/2014,12:26:20.170,43.89,N,2,43.92,N,1
ITT,03/04/2014,12:26:20.171,43.89,N,2,43.91,N,1
ITT,03/04/2014,12:26:20.174,43.89,N,2,43.93,T,2
ITT,03/04/2014,12:26:20.177,43.89,N,2,43.92,T,1
ITT,03/04/2014,12:26:20.177,43.89,N,2,43.92,T,2
ITT,03/04/2014,12:26:20.179,43.89,N,2,43.92,T,1
ITT,03/04/2014,12:26:20.186,43.89,N,3,43.92,T,1
ITT,03/04/2014,12:26:20.975,43.89,N,3,43.92,N,1
ITT,03/04/2014,12:26:24.020,43.89,N,3,43.91,T,1
ITT,03/04/2014,12:26:24.027,43.89,N,2,43.91,T,1
ITT,03/04/2014,12:26:29.435,43.89,N,2,43.9,P,1
ITT,03/04/2014,12:26:29.582,43.89,N,2,43.9,T,1
ITT,03/04/2014,12:26:29.582,43.89,N,2,43.9,N,1
ITT,03/04/2014,12:26:53.994,43.89,N,1,43.9,N,1
ITT,03/04/2014,12:26:54.045,43.89,N,2,43.9,N,1
ITT,03/04/2014,12:26:56.007,43.88,P,1,43.9,N,1
ITT,03/04/2014,12:26:56.008,43.88,P,1,43.89,T,1
ITT,03/04/2014,12:26:56.018,43.88,P,1,43.89,N,2
ITT,03/04/2014,12:26:56.018,43.88,P,1,43.89,N,1
ITT,03/04/2014,12:26:56.019,43.88,P,1,43.9,T,1
ITT,03/04/2014,12:26:56.019,43.89,T,1,43.9,T,1
ITT,03/04/2014,12:26:56.019,43.89,T,2,43.9,T,1
ITT,03/04/2014,12:26:56.019,43.89,T,3,43.9,T,1
ITT,03/04/2014,12:26:56.019,43.89,T,2,43.9,T,1
ITT,03/04/2014,12:26:56.031,43.89,T,1,43.9,T,1
ITT,03/04/2014,12:26:56.031,43.89,N,1,43.9,T,1
ITT,03/04/2014,12:26:56.031,43.89,N,1,43.9,T,2
ITT,03/04/2014,12:26:56.031,43.89,N,1,43.9,T,3
ITT,03/04/2014,12:26:56.031,43.89,N,1,43.9,T,4
ITT,03/04/2014,12:26:56.031,43.89,N,1,43.9,T,5
ITT,03/04/2014,12:26:56.033,43.89,N,1,43.9,T,4
ITT,03/04/2014,12:26:56.035,43.89,N,1,43.9,T,3
ITT,03/04/2014,12:26:56.050,43.89,N,1,43.9,T,2
ITT,03/04/2014,12:26:56.185,43.89,N,1,43.9,T,1
ITT,03/04/2014,12:26:58.716,43.89,N,1,43.88,P,1
ITT,03/04/2014,12:26:58.716,43.87,T,3,43.88,P,1
ITT,03/04/2014,12:26:58.716,43.87,T,2,43.88,P,1
ITT,03/04/2014,12:26:58.716,43.87,T,1,43.88,P,1
ITT,03/04/2014,12:26:58.716,43.87,C,1,43.88,P,1
ITT,03/04/2014,12:26:58.717,43.86,T,4,43.88,P,1
ITT,03/04/2014,12:26:58.718,43.86,T,4,43.87,T,1
ITT,03/04/2014,12:26:58.722,43.86,T,3,43.87,T,1
ITT,03/04/2014,12:26:58.727,43.86,T,2,43.87,T,1
ITT,03/04/2014,12:26:58.727,43.86,T,1,43.87,T,1
ITT,03/04/2014,12:26:58.727,43.85,N,1,43.87,T,1
ITT,03/04/2014,12:26:58.727,43.85,N,1,43.87,T,2
ITT,03/04/2014,12:26:58.727,43.85,N,1,43.87,T,3
ITT,03/04/2014,12:26:58.727,43.85,N,1,43.87,T,4
ITT,03/04/2014,12:26:58.727,43.85,N,1,43.86,P,1
ITT,03/04/2014,12:26:58.785,43.84,T,4,43.86,P,1
ITT,03/04/2014,12:26:58.785,43.84,T,4,43.85,K,1
ITT,03/04/2014,12:26:58.786,43.84,T,4,43.85,K,2
ITT,03/04/2014,12:26:58.786,43.85,T,1,43.85,K,2
ITT,03/04/2014,12:26:58.786,43.85,T,2,43.85,K,2
ITT,03/04/2014,12:26:58.786,43.85,T,2,43.86,T,3
ITT,03/04/2014,12:26:58.786,43.85,T,3,43.86,T,3
ITT,03/04/2014,12:26:58.786,43.85,T,4,43.86,T,3
ITT,03/04/2014,12:26:58.787,43.85,T,3,43.86,T,3
ITT,03/04/2014,12:26:58.788,43.85,T,2,43.86,T,3
ITT,03/04/2014,12:26:58.788,43.85,T,1,43.86,T,3
ITT,03/04/2014,12:26:58.788,43.84,T,4,43.86,T,3
ITT,03/04/2014,12:26:58.788,43.84,T,2,43.86,T,3
ITT,03/04/2014,12:26:58.788,43.84,N,2,43.86,T,3
ITT,03/04/2014,12:26:58.788,43.84,N,2,43.85,T,1
ITT,03/04/2014,12:26:58.788,43.84,N,2,43.85,T,2
ITT,03/04/2014,12:26:58.788,43.84,N,2,43.85,T,3
ITT,03/04/2014,12:26:58.788,43.84,N,2,43.85,T,4
ITT,03/04/2014,12:26:58.788,43.84,N,1,43.85,T,4
ITT,03/04/2014,12:26:58.788,43.83,N,6,43.85,T,4
ITT,03/04/2014,12:26:58.788,43.84,N,1,43.85,T,4
ITT,03/04/2014,12:26:58.788,43.84,N,1,43.84,Z,2
ITT,03/04/2014,12:26:58.789,43.84,N,1,43.84,Z,1
ITT,03/04/2014,12:26:58.789,43.83,N,6,43.84,Z,1
ITT,03/04/2014,12:26:58.821,43.83,N,6,43.84,Z,2
ITT,03/04/2014,12:26:58.821,43.83,N,1,43.84,Z,2
ITT,03/04/2014,12:26:58.821,43.83,N,1,43.83,P,1
ITT,03/04/2014,12:26:58.821,43.83,D,5,43.83,P,1
ITT,03/04/2014,12:26:58.822,43.82,P,1,43.83,P,1
ITT,03/04/2014,12:26:58.822,43.83,N,2,43.83,P,1
ITT,03/04/2014,12:26:58.822,43.82,P,1,43.83,P,1
ITT,03/04/2014,12:26:58.822,43.83,T,1,43.83,P,1
ITT,03/04/2014,12:26:58.976,43.82,P,1,43.83,P,1
ITT,03/04/2014,12:26:58.976,43.82,P,1,43.84,N,74
ITT,03/04/2014,12:26:59.027,43.82,N,1,43.84,N,74
ITT,03/04/2014,12:26:59.096,43.82,N,1,43.84,N,75
ITT,03/04/2014,12:27:01.450,43.83,P,1,43.84,N,75
ITT,03/04/2014,12:27:02.722,43.83,P,1,43.86,T,1
ITT,03/04/2014,12:27:02.722,43.83,P,1,43.84,N,1
ITT,03/04/2014,12:27:02.722,43.83,P,1,43.86,T,1
ITT,03/04/2014,12:27:02.722,43.84,T,1,43.86,T,1
ITT,03/04/2014,12:27:02.723,43.84,T,1,43.87,P,2
ITT,03/04/2014,12:27:02.876,43.83,P,1,43.87,P,2
ITT,03/04/2014,12:27:02.879,43.83,P,1,43.87,P,3
ITT,03/04/2014,12:27:03.686,43.82,P,2,43.87,P,3
ITT,03/04/2014,12:27:03.689,43.83,N,1,43.87,P,3
ITT,03/04/2014,12:27:05.117,43.83,N,1,43.85,T,1
ITT,03/04/2014,12:27:05.120,43.82,P,1,43.85,T,1
ITT,03/04/2014,12:27:06.280,43.82,P,2,43.85,T,1
ITT,03/04/2014,12:27:08.567,43.83,P,1,43.85,T,1
ITT,03/04/2014,12:27:16.594,43.83,T,1,43.85,T,1
