Symbol,Date,Time,Open Time,Open Bid Price,Open Bid Size,Open Ask Price,Open Ask Size,High Bid Time,High Bid Price,High Bid Size,Ask Price at High Bid,Ask Size at High Bid,Low Ask Time,Bid Price at Low Ask,Bid Size at Low Ask,Low Ask Price,Low Ask Size,Close Time,Close Bid Price,Close Bid Size,Close Ask Price,Close Ask Size,Max. Spread,Min. Spread,NBBO Count
GLP,03/04/2014,12:43,12:42:39.434,38.32,1,39.18,2,12:42:39.514,38.33,4,39.18,2,12:42:39.434,38.32,1,39.18,2,12:42:39.514,38.33,4,39.18,2,0.98,0.85,8
GLP,03/04/2014,12:44,12:43:38.438,38.34,1,39.18,2,12:43:49.778,38.38,1,39.18,2,12:43:38.438,38.34,1,39.18,2,12:43:49.778,38.38,1,39.18,2,0.84,0.80,5
GLP,03/04/2014,12:45,12:44:03.063,38.39,4,39.18,2,12:44:38.054,38.42,1,39.18,2,12:44:03.063,38.39,4,39.18,2,12:44:38.054,38.42,1,39.18,2,0.79,0.76,4
GLP,03/04/2014,12:46,12:45:13.059,38.43,3,39.18,2,12:45:39.569,38.46,1,39.18,2,12:45:13.059,38.43,3,39.18,2,12:45:39.569,38.46,1,39.18,2,0.75,0.72,4
GLP,03/04/2014,12:47,12:46:38.442,38.47,1,39.18,2,12:46:38.451,38.48,1,39.18,2,12:46:38.442,38.47,1,39.18,2,12:46:38.451,38.48,1,39.18,2,0.71,0.70,2
GLP,03/04/2014,12:48,12:47:39.116,38.48,1,39.18,1,12:47:41.766,38.6,1,39.15,1,12:47:41.794,38.6,1,39.14,1,12:47:41.794,38.6,1,39.14,1,0.72,0.54,14
GLP,03/04/2014,12:49,12:48:23.013,38.6,1,39.14,2,12:48:46.435,38.61,1,39.14,2,12:48:46.482,38.61,2,39.13,1,12:48:46.973,38.61,1,39.13,1,0.54,0.52,7
GLP,03/04/2014,12:50,12:49:27.132,38.61,1,39.13,2,12:49:27.132,38.61,1,39.13,2,12:49:27.132,38.61,1,39.13,2,12:49:27.132,38.61,1,39.13,2,0.52,0.52,1
GLP,03/04/2014,12:53,12:52:59.278,38.61,1,39.13,1,12:52:59.278,38.61,1,39.13,1,12:52:59.284,38.61,1,39.12,1,12:52:59.284,38.61,1,39.12,1,0.52,0.51,3
GLP,03/04/2014,12:54,12:53:34.173,38.61,1,39.09,1,12:53:34.173,38.61,1,39.09,1,12:53:58.549,38.61,1,38.88,49,12:53:58.549,38.61,1,38.88,49,0.48,0.27,12
GLP,03/04/2014,12:55,12:54:01.097,38.61,1,39.0,1,12:54:01.097,38.61,1,39.0,1,12:54:55.387,38.61,1,38.79,1,12:54:55.387,38.61,1,38.79,1,0.39,0.18,12
GLP,03/04/2014,12:56,12:55:49.419,38.51,2,38.79,1,12:55:49.420,38.61,1,38.79,1,12:55:49.419,38.51,2,38.79,1,12:55:49.420,38.61,1,38.79,1,0.28,0.18,2
GLP,03/04/2014,12:58,12:57:39.920,38.51,2,38.79,1,12:57:39.920,38.51,2,38.79,1,12:57:40.090,38.01,4,38.52,1,12:57:59.536,38.28,1,38.68,1,0.78,0.24,29
GLP,03/04/2014,12:59,12:58:49.449,38.29,1,38.68,1,12:58:49.449,38.29,1,38.68,1,12:58:49.449,38.29,1,38.68,1,12:58:49.449,38.29,1,38.68,1,0.39,0.39,1
GLP,03/04/2014,13:03,13:02:42.181,38.29,1,38.65,1,13:02:42.181,38.29,1,38.65,1,13:02:42.181,38.29,1,38.65,1,13:02:59.172,38.29,1,38.68,1,0.39,0.36,36
GLP,03/04/2014,13:04,13:03:00.136,38.29,1,38.65,1,13:03:00.136,38.29,1,38.65,1,13:03:00.136,38.29,1,38.65,1,13:03:57.062,38.29,1,38.68,1,0.39,0.36,74
GLP,03/04/2014,13:05,13:04:04.228,38.29,1,38.67,1,13:04:04.228,38.29,1,38.67,1,13:04:04.228,38.29,1,38.67,1,13:04:52.108,38.29,1,38.68,1,0.39,0.38,12
GLP,03/04/2014,13:06,13:05:06.340,38.29,1,38.67,1,13:05:06.340,38.29,1,38.67,1,13:05:06.340,38.29,1,38.67,1,13:05:57.081,38.29,1,38.68,1,0.39,0.38,8
GLP,03/04/2014,13:07,13:06:19.284,38.29,1,38.67,1,13:06:19.284,38.29,1,38.67,1,13:06:19.284,38.29,1,38.67,1,13:06:43.124,38.29,1,38.68,1,0.39,0.38,4
GLP,03/04/2014,13:08,13:07:10.213,38.29,1,38.67,1,13:07:10.213,38.29,1,38.67,1,13:07:10.213,38.29,1,38.67,1,13:07:40.320,38.29,1,38.68,1,0.39,0.38,4
GLP,03/04/2014,13:09,13:08:14.132,38.29,1,38.67,1,13:08:14.132,38.29,1,38.67,1,13:08:14.132,38.29,1,38.67,1,13:08:52.086,38.29,1,38.68,1,0.39,0.38,4
GLP,03/04/2014,13:10,13:09:34.327,38.29,1,38.67,1,13:09:34.327,38.29,1,38.67,1,13:09:34.327,38.29,1,38.67,1,13:09:49.075,38.29,1,38.67,1,0.39,0.38,3
GLP,03/04/2014,13:14,13:13:10.406,38.06,1,38.67,1,13:13:40.075,38.1,1,38.62,1,13:13:40.259,38.09,3,38.56,1,13:13:41.232,38.1,1,38.56,1,0.61,0.46,13
GLP,03/04/2014,13:15,13:14:11.368,38.11,1,38.56,1,13:14:11.406,38.12,1,38.56,1,13:14:11.368,38.11,1,38.56,1,13:14:13.316,38.12,1,38.56,1,0.45,0.44,7
GLP,03/04/2014,13:16,13:15:12.481,38.13,1,38.56,1,13:15:15.241,38.14,1,38.56,1,13:15:12.481,38.13,1,38.56,1,13:15:40.350,38.14,1,38.56,1,0.43,0.42,15
GLP,03/04/2014,13:17,13:16:13.414,38.15,1,38.56,1,13:16:20.096,38.16,1,38.56,1,13:16:13.414,38.15,1,38.56,1,13:16:32.336,38.16,1,38.56,1,0.41,0.40,13
GLP,03/04/2014,13:18,13:17:10.425,38.17,1,38.56,1,13:17:22.472,38.18,1,38.56,1,13:17:10.425,38.17,1,38.56,1,13:17:31.271,38.18,1,38.56,1,0.39,0.38,5
GLP,03/04/2014,13:19,13:18:13.441,38.19,1,38.56,1,13:18:13.441,38.19,1,38.56,1,13:18:13.441,38.19,1,38.56,1,13:18:13.441,38.19,1,38.56,1,0.37,0.37,1
GLP,03/04/2014,13:20,13:19:17.434,38.18,1,38.56,1,13:19:17.434,38.18,1,38.56,1,13:19:17.434,38.18,1,38.56,1,13:19:17.434,38.18,1,38.56,1,0.38,0.38,1
GLP,03/04/2014,13:21,13:20:21.403,38.19,1,38.56,1,13:20:21.403,38.19,1,38.56,1,13:20:21.403,38.19,1,38.56,1,13:20:21.403,38.19,1,38.56,1,0.37,0.37,1
GLP,03/04/2014,13:22,13:21:19.372,38.18,1,38.56,1,13:21:19.372,38.18,1,38.56,1,13:21:19.372,38.18,1,38.56,1,13:21:19.372,38.18,1,38.56,1,0.38,0.38,1
GLP,03/04/2014,13:23,13:22:18.468,38.19,1,38.56,1,13:22:18.468,38.19,1,38.56,1,13:22:18.468,38.19,1,38.56,1,13:22:18.468,38.19,1,38.56,1,0.37,0.37,1
GLP,03/04/2014,13:24,13:23:23.531,38.06,1,38.56,1,13:23:57.278,38.07,1,38.56,1,13:23:23.531,38.06,1,38.56,1,13:23:59.881,38.07,1,38.66,1,0.60,0.49,10
GLP,03/04/2014,13:25,13:24:00.001,38.07,1,38.66,1,13:24:32.238,38.11,1,38.67,1,13:24:15.509,38.07,1,38.57,1,13:24:58.596,38.11,1,38.58,1,0.60,0.47,87
GLP,03/04/2014,13:26,13:25:27.445,38.12,1,38.58,1,13:25:45.572,38.13,1,38.58,1,13:25:27.445,38.12,1,38.58,1,13:25:45.573,38.13,1,38.58,1,0.46,0.45,3
GLP,03/04/2014,13:27,13:26:25.491,38.14,1,38.58,1,13:26:25.491,38.14,1,38.58,1,13:26:25.491,38.14,1,38.58,1,13:26:25.491,38.14,1,38.58,1,0.44,0.44,1
GLP,03/04/2014,13:28,13:27:05.099,38.15,1,38.58,1,13:27:28.535,38.16,1,38.58,1,13:27:40.026,38.16,1,38.57,1,13:27:40.026,38.16,1,38.57,1,0.43,0.41,3
GLP,03/04/2014,13:29,13:28:28.453,38.15,1,38.57,1,13:28:28.453,38.15,1,38.57,1,13:28:28.453,38.15,1,38.57,1,13:28:28.453,38.15,1,38.57,1,0.42,0.42,1
GLP,03/04/2014,13:30,13:29:26.464,38.16,1,38.57,1,13:29:26.464,38.16,1,38.57,1,13:29:26.464,38.16,1,38.57,1,13:29:26.464,38.16,1,38.57,1,0.41,0.41,1
GLP,03/04/2014,13:31,13:30:28.554,38.16,1,38.56,1,13:30:28.554,38.16,1,38.56,1,13:30:28.554,38.16,1,38.56,1,13:30:28.565,38.15,1,38.56,1,0.41,0.40,2
GLP,03/04/2014,13:32,13:31:00.128,38.15,2,38.56,1,13:31:30.492,38.16,1,38.56,1,13:31:00.128,38.15,2,38.56,1,13:31:30.495,38.16,2,38.56,1,0.41,0.40,3
GLP,03/04/2014,13:33,13:32:35.458,38.16,1,38.56,1,13:32:35.458,38.16,1,38.56,1,13:32:35.458,38.16,1,38.56,1,13:32:35.458,38.16,1,38.56,1,0.40,0.40,1
GLP,03/04/2014,13:34,13:33:36.450,38.17,1,38.56,1,13:33:36.450,38.17,1,38.56,1,13:33:36.450,38.17,1,38.56,1,13:33:36.453,38.17,2,38.56,1,0.39,0.39,2
GLP,03/04/2014,13:35,13:34:32.426,38.17,1,38.56,1,13:34:32.426,38.17,1,38.56,1,13:34:32.426,38.17,1,38.56,1,13:34:32.426,38.17,1,38.56,1,0.39,0.39,1
GLP,03/04/2014,13:36,13:35:33.395,38.18,1,38.56,1,13:35:33.395,38.18,1,38.56,1,13:35:33.395,38.18,1,38.56,1,13:35:33.398,38.18,2,38.56,1,0.38,0.38,2
GLP,03/04/2014,13:37,13:36:32.522,38.18,1,38.56,1,13:36:32.522,38.18,1,38.56,1,13:36:32.522,38.18,1,38.56,1,13:36:32.522,38.18,1,38.56,1,0.38,0.38,1
GLP,03/04/2014,13:38,13:37:32.450,38.19,1,38.56,1,13:37:32.450,38.19,1,38.56,1,13:37:32.450,38.19,1,38.56,1,13:37:32.453,38.19,2,38.56,1,0.37,0.37,2
GLP,03/04/2014,13:39,13:38:34.468,38.19,1,38.56,1,13:38:34.468,38.19,1,38.56,1,13:38:34.468,38.19,1,38.56,1,13:38:34.468,38.19,1,38.56,1,0.37,0.37,1
GLP,03/04/2014,13:40,13:39:10.130,38.06,1,38.56,1,13:39:30.440,38.09,1,38.56,1,13:39:10.130,38.06,1,38.56,1,13:39:30.440,38.09,1,38.56,1,0.50,0.47,6
GLP,03/04/2014,13:41,13:40:32.460,38.1,1,38.56,1,13:40:32.460,38.1,1,38.56,1,13:40:32.460,38.1,1,38.56,1,13:40:32.460,38.1,1,38.56,1,0.46,0.46,1
GLP,03/04/2014,13:44,13:43:55.205,38.11,1,38.56,1,13:43:55.205,38.11,1,38.56,1,13:43:55.205,38.11,1,38.56,1,13:43:55.205,38.11,1,38.56,1,0.45,0.45,1
GLP,03/04/2014,13:45,13:44:21.565,38.12,1,38.56,1,13:44:21.565,38.12,1,38.56,1,13:44:21.565,38.12,1,38.56,1,13:44:21.565,38.12,1,38.56,1,0.44,0.44,1
GLP,03/04/2014,13:46,13:45:36.464,38.12,1,38.55,1,13:45:36.464,38.12,1,38.55,1,13:45:36.464,38.12,1,38.55,1,13:45:36.464,38.12,1,38.55,1,0.43,0.43,1
GLP,03/04/2014,13:49,13:48:18.265,38.12,1,38.54,1,13:48:18.265,38.12,1,38.54,1,13:48:18.265,38.12,1,38.54,1,13:48:18.343,38.12,1,38.54,2,0.42,0.42,2
GLP,03/04/2014,13:51,13:50:00.259,38.13,1,38.54,2,13:50:30.316,38.15,1,38.54,2,13:50:00.259,38.13,1,38.54,2,13:50:31.530,38.15,1,38.54,2,0.42,0.39,10
GLP,03/04/2014,13:52,13:51:21.444,38.16,1,38.54,2,13:51:21.444,38.16,1,38.54,2,13:51:21.444,38.16,1,38.54,2,13:51:21.444,38.16,1,38.54,2,0.38,0.38,1
GLP,03/04/2014,13:57,13:56:42.999,38.17,1,38.54,2,13:56:42.999,38.17,1,38.54,2,13:56:42.999,38.17,1,38.54,2,13:56:44.678,38.16,1,38.54,2,0.38,0.37,2
GLP,03/04/2014,14:03,14:02:42.172,38.16,1,38.54,1,14:02:42.172,38.16,1,38.54,1,14:02:42.172,38.16,1,38.54,1,14:02:42.172,38.16,1,38.54,1,0.38,0.38,1
GLP,03/04/2014,14:04,14:03:17.152,38.16,1,38.53,1,14:03:17.152,38.16,1,38.53,1,14:03:17.152,38.16,1,38.53,1,14:03:17.152,38.16,1,38.53,1,0.37,0.37,1
GLP,03/04/2014,14:05,14:04:07.437,38.16,1,38.53,1,14:04:07.437,38.16,1,38.53,1,14:04:07.437,38.16,1,38.53,1,14:04:07.437,38.16,1,38.53,1,0.37,0.37,1
GLP,03/04/2014,14:06,14:05:03.433,38.17,1,38.53,1,14:05:03.433,38.17,1,38.53,1,14:05:03.433,38.17,1,38.53,1,14:05:03.433,38.17,1,38.53,1,0.36,0.36,1
GLP,03/04/2014,14:07,14:06:00.452,38.16,1,38.53,1,14:06:00.452,38.16,1,38.53,1,14:06:22.150,38.16,1,38.52,1,14:06:22.150,38.16,1,38.52,1,0.37,0.36,2
GLP,03/04/2014,14:08,14:07:03.500,38.17,1,38.52,1,14:07:03.500,38.17,1,38.52,1,14:07:03.500,38.17,1,38.52,1,14:07:03.500,38.17,1,38.52,1,0.35,0.35,1
GLP,03/04/2014,14:10,14:09:03.546,38.06,1,38.52,1,14:09:03.548,38.17,1,38.52,1,14:09:03.546,38.06,1,38.52,1,14:09:03.548,38.17,1,38.52,1,0.46,0.35,2
GLP,03/04/2014,14:11,14:10:50.145,38.17,2,38.52,1,14:10:50.145,38.17,2,38.52,1,14:10:50.145,38.17,2,38.52,1,14:10:50.145,38.17,2,38.52,1,0.35,0.35,1
GLP,03/04/2014,14:20,14:19:40.066,38.17,2,38.51,1,14:19:50.216,38.18,1,38.51,1,14:19:40.066,38.17,2,38.51,1,14:19:50.216,38.18,1,38.51,1,0.34,0.33,3
GLP,03/04/2014,14:21,14:20:12.426,38.19,1,38.51,1,14:20:12.476,38.2,1,38.51,1,14:20:12.426,38.19,1,38.51,1,14:20:12.476,38.2,1,38.51,1,0.32,0.31,2
GLP,03/04/2014,14:22,14:21:16.437,38.21,1,38.51,1,14:21:16.447,38.22,1,38.51,1,14:21:16.437,38.21,1,38.51,1,14:21:16.447,38.22,1,38.51,1,0.30,0.29,2
GLP,03/04/2014,14:23,14:22:18.508,38.23,1,38.51,1,14:22:18.540,38.24,1,38.51,1,14:22:18.508,38.23,1,38.51,1,14:22:18.540,38.24,1,38.51,1,0.28,0.27,2
GLP,03/04/2014,14:24,14:23:23.553,38.25,1,38.51,1,14:23:23.563,38.26,1,38.51,1,14:23:23.553,38.25,1,38.51,1,14:23:59.421,38.25,1,38.51,1,0.26,0.25,3
GLP,03/04/2014,14:25,14:24:19.572,38.06,1,38.51,1,14:24:19.576,38.07,1,38.51,1,14:24:19.572,38.06,1,38.51,1,14:24:19.576,38.07,1,38.51,1,0.45,0.44,2
GLP,03/04/2014,14:26,14:25:18.695,38.08,1,38.51,1,14:25:25.675,38.11,1,38.51,1,14:25:18.695,38.08,1,38.51,1,14:25:25.675,38.11,1,38.51,1,0.43,0.40,5
GLP,03/04/2014,14:27,14:26:21.540,38.12,1,38.51,1,14:26:21.540,38.12,1,38.51,1,14:26:21.540,38.12,1,38.51,1,14:26:21.540,38.12,1,38.51,1,0.39,0.39,1
GLP,03/04/2014,14:31,14:30:36.913,38.13,1,38.51,1,14:30:36.913,38.13,1,38.51,1,14:30:36.913,38.13,1,38.51,1,14:30:36.913,38.13,1,38.51,1,0.38,0.38,1
GLP,03/04/2014,14:32,14:31:28.503,38.14,1,38.51,1,14:31:28.503,38.14,1,38.51,1,14:31:28.503,38.14,1,38.51,1,14:31:28.503,38.14,1,38.51,1,0.37,0.37,1
GLP,03/04/2014,14:36,14:35:41.504,38.14,1,38.5,1,14:35:41.504,38.14,1,38.5,1,14:35:41.504,38.14,1,38.5,1,14:35:41.504,38.14,1,38.5,1,0.36,0.36,1
GLP,03/04/2014,14:39,14:38:46.941,38.15,1,38.5,1,14:38:46.941,38.15,1,38.5,1,14:38:46.941,38.15,1,38.5,1,14:38:46.941,38.15,2,38.5,1,0.35,0.35,2
GLP,03/04/2014,14:40,14:39:06.467,38.16,1,38.5,1,14:39:06.491,38.17,1,38.5,1,14:39:40.328,38.17,2,38.49,1,14:39:40.336,38.16,1,38.49,1,0.34,0.32,6
GLP,03/04/2014,14:42,14:41:30.158,38.16,2,38.49,1,14:41:30.587,38.17,1,38.49,1,14:41:30.158,38.16,2,38.49,1,14:41:30.587,38.17,2,38.49,1,0.33,0.32,3
GLP,03/04/2014,14:43,14:42:16.536,38.18,1,38.49,1,14:42:29.823,38.19,1,38.49,1,14:42:16.536,38.18,1,38.49,1,14:42:29.823,38.19,2,38.49,1,0.31,0.30,3
GLP,03/04/2014,14:44,14:43:18.412,38.19,1,38.49,1,14:43:18.618,38.2,1,38.49,1,14:43:18.412,38.19,1,38.49,1,14:43:18.620,38.2,1,38.49,1,0.30,0.29,5
GLP,03/04/2014,14:45,14:44:20.693,38.2,1,38.49,1,14:44:20.693,38.2,1,38.49,1,14:44:20.693,38.2,1,38.49,1,14:44:20.693,38.2,1,38.49,1,0.29,0.29,1
GLP,03/04/2014,14:49,14:48:30.161,38.08,2,38.49,1,14:48:30.161,38.08,2,38.49,1,14:48:30.161,38.08,2,38.49,1,14:48:43.106,38.08,2,38.49,1,0.42,0.41,5
GLP,03/04/2014,14:50,14:49:15.592,38.09,1,38.49,1,14:49:15.618,38.1,1,38.49,1,14:49:15.592,38.09,1,38.49,1,14:49:42.358,38.1,2,38.49,1,0.40,0.39,4
GLP,03/04/2014,14:51,14:50:19.668,38.11,1,38.49,1,14:50:19.689,38.12,1,38.49,1,14:50:19.668,38.11,1,38.49,1,14:50:19.689,38.12,2,38.49,1,0.38,0.37,3
GLP,03/04/2014,14:52,14:51:15.557,38.13,1,38.49,1,14:51:15.559,38.14,1,38.49,1,14:51:15.557,38.13,1,38.49,1,14:51:15.560,38.14,2,38.49,1,0.36,0.35,3
GLP,03/04/2014,14:53,14:52:19.702,38.15,1,38.49,1,14:52:28.089,38.16,1,38.49,1,14:52:19.702,38.15,1,38.49,1,14:52:28.089,38.16,1,38.49,1,0.34,0.33,2
GLP,03/04/2014,14:54,14:53:13.120,38.16,1,38.48,1,14:53:13.120,38.16,1,38.48,1,14:53:13.120,38.16,1,38.48,1,14:53:13.120,38.16,1,38.48,1,0.32,0.32,1
GLP,03/04/2014,14:56,14:55:29.131,38.18,8,38.48,1,14:55:29.131,38.18,8,38.48,1,14:55:40.300,38.18,8,38.47,1,14:55:40.300,38.18,8,38.47,1,0.30,0.29,2
GLP,03/04/2014,14:59,14:58:31.398,38.16,1,38.47,1,14:58:45.656,38.19,1,38.47,1,14:58:31.398,38.16,1,38.47,1,14:58:45.656,38.19,1,38.47,1,0.31,0.28,4
GLP,03/04/2014,15:00,14:59:17.192,38.18,7,38.47,1,14:59:17.192,38.18,7,38.47,1,14:59:17.192,38.18,7,38.47,1,14:59:17.192,38.18,7,38.47,1,0.29,0.29,1
GLP,03/04/2014,15:01,15:00:17.971,38.18,7,38.41,5,15:00:25.109,38.19,1,38.29,2,15:00:20.406,38.18,7,38.29,1,15:00:25.109,38.19,1,38.29,2,0.23,0.10,6
GLP,03/04/2014,15:02,15:01:14.636,38.19,1,38.29,1,15:01:14.636,38.19,1,38.29,1,15:01:14.636,38.19,1,38.29,1,15:01:28.264,38.18,7,38.35,1,0.22,0.10,4
GLP,03/04/2014,15:10,15:09:35.288,38.18,7,38.34,1,15:09:35.288,38.18,7,38.34,1,15:09:35.288,38.18,7,38.34,1,15:09:35.288,38.18,7,38.34,1,0.16,0.16,1
GLP,03/04/2014,15:25,15:24:05.154,38.18,7,38.33,1,15:24:05.154,38.18,7,38.33,1,15:24:05.154,38.18,7,38.33,1,15:24:05.154,38.18,7,38.33,1,0.15,0.15,1
GLP,03/04/2014,15:28,15:27:01.356,38.18,6,38.33,1,15:27:01.356,38.18,6,38.33,1,15:27:01.425,38.18,6,38.26,1,15:27:01.425,38.18,6,38.26,1,0.15,0.08,2
GLP,03/04/2014,15:37,15:36:47.723,38.07,1,38.26,1,15:36:47.723,38.07,1,38.26,1,15:36:47.762,38.06,2,38.23,1,15:36:47.779,38.07,2,38.23,1,0.20,0.16,7
GLP,03/04/2014,15:38,15:37:01.328,38.07,2,38.22,1,15:37:01.328,38.07,2,38.22,1,15:37:01.328,38.07,2,38.22,1,15:37:01.328,38.07,2,38.22,1,0.15,0.15,1
GLP,03/04/2014,15:39,15:38:38.927,38.07,2,38.18,1,15:38:38.927,38.07,2,38.18,1,15:38:38.927,38.07,2,38.18,1,15:38:38.942,38.06,2,38.18,1,0.12,0.11,3
GLP,03/04/2014,15:40,15:39:01.359,38.06,2,38.18,2,15:39:01.359,38.06,2,38.18,2,15:39:40.599,38.06,2,38.17,1,15:39:40.599,38.06,2,38.17,1,0.12,0.11,2
GLP,03/04/2014,15:46,15:45:00.099,38.06,2,38.07,1,15:45:00.806,38.07,1,38.1,1,15:45:00.099,38.06,2,38.07,1,15:45:59.642,38.01,15,38.07,1,0.17,0.01,20
GLP,03/04/2014,15:48,15:47:36.324,38.01,15,38.04,1,15:47:36.324,38.01,15,38.04,1,15:47:36.324,38.01,15,38.04,1,15:47:44.636,38.01,15,38.1,1,0.17,0.03,3
GLP,03/04/2014,15:49,15:48:05.569,38.01,15,38.04,1,15:48:05.569,38.01,15,38.04,1,15:48:52.224,38.01,15,38.03,1,15:48:52.224,38.01,15,38.03,1,0.17,0.02,4
GLP,03/04/2014,15:50,15:49:43.599,38.01,15,38.04,1,15:49:43.619,38.02,1,38.04,1,15:49:43.599,38.01,15,38.04,1,15:49:46.245,38.02,1,38.04,1,0.03,0.02,4
GLP,03/04/2014,15:51,15:50:02.549,38.02,1,38.04,1,15:50:02.549,38.02,1,38.04,1,15:50:02.549,38.02,1,38.04,1,15:50:02.549,38.02,1,38.04,1,0.02,0.02,1
GLP,03/04/2014,15:53,15:52:31.856,38.02,2,38.04,1,15:52:31.856,38.02,2,38.04,1,15:52:31.856,38.02,2,38.04,1,15:52:31.856,38.02,2,38.04,1,0.02,0.02,1
GLP,03/04/2014,15:54,15:53:27.867,38.02,1,38.04,1,15:53:59.133,38.03,1,38.04,1,15:53:27.867,38.02,1,38.04,1,15:53:59.252,38.02,2,38.04,1,0.02,0.01,7
GLP,03/04/2014,15:55,15:54:00.251,38.03,1,38.04,1,15:54:00.251,38.03,1,38.04,1,15:54:00.251,38.03,1,38.04,1,15:54:56.442,38.03,2,38.06,1,0.05,0.01,9
GLP,03/04/2014,15:56,15:55:00.387,38.01,15,38.06,1,15:55:00.387,38.01,15,38.06,1,15:55:11.473,38.01,14,38.05,3,15:55:38.169,38.01,14,38.06,1,0.05,0.04,4
GLP,03/04/2014,15:57,15:56:04.158,38.02,1,38.06,1,15:56:04.158,38.02,1,38.06,1,15:56:36.916,38.02,1,38.03,1,15:56:36.916,38.02,1,38.03,1,0.04,0.01,3
GLP,03/04/2014,15:58,15:57:30.526,38.02,1,38.04,5,15:57:30.526,38.02,1,38.04,5,15:57:30.526,38.02,1,38.04,5,15:57:30.526,38.02,1,38.04,5,0.02,0.02,1
GLP,03/04/2014,15:59,15:58:30.101,38.02,1,38.04,6,15:58:30.101,38.02,1,38.04,6,15:58:30.101,38.02,1,38.04,6,15:58:56.407,38.02,2,38.04,1,0.03,0.02,10
GLP,03/04/2014,16:00,15:59:20.051,38.02,2,38.04,2,15:59:20.051,38.02,2,38.04,2,15:59:38.736,38.02,1,38.03,11,15:59:59.227,38.01,16,38.03,1,0.03,0.01,24
GLP,03/05/2014,09:31,09:30:00.101,36.11,1,39.22,7,09:30:36.024,36.74,3,37.78,1,09:30:04.008,36.11,1,37.77,3,09:30:44.023,36.73,1,38.53,3,3.11,1.04,80
GLP,03/05/2014,09:32,09:31:17.470,36.73,1,38.7,1,09:31:17.488,37.25,1,37.69,2,09:31:17.519,37.25,1,37.53,4,09:31:55.639,37.01,1,37.53,4,1.97,0.28,17
GLP,03/05/2014,09:33,09:32:40.823,37.02,1,37.53,4,09:32:40.823,37.02,1,37.53,4,09:32:40.954,37.02,1,37.52,1,09:32:40.954,37.02,1,37.52,1,0.51,0.50,2
GLP,03/05/2014,09:34,09:33:03.345,37.02,1,37.52,2,09:33:03.345,37.02,1,37.52,2,09:33:03.345,37.02,1,37.52,2,09:33:03.345,37.02,1,37.52,2,0.50,0.50,1
GLP,03/05/2014,09:35,09:34:52.671,37.02,2,37.52,2,09:34:52.671,37.02,2,37.52,2,09:34:52.671,37.02,2,37.52,2,09:34:52.671,37.02,2,37.52,2,0.50,0.50,1
GLP,03/05/2014,09:36,09:35:01.366,37.02,1,37.52,2,09:35:02.182,37.03,1,37.52,2,09:35:58.375,37.03,1,37.51,1,09:35:59.966,37.03,1,37.51,2,0.50,0.48,6
GLP,03/05/2014,09:39,09:38:32.308,37.03,1,37.51,1,09:38:32.308,37.03,1,37.51,1,09:38:42.500,37.03,1,37.5,1,09:38:42.500,37.03,1,37.5,1,0.48,0.47,2
GLP,03/05/2014,09:41,09:40:42.539,37.03,2,37.5,1,09:40:42.539,37.03,2,37.5,1,09:40:42.539,37.03,2,37.5,1,09:40:47.742,37.02,1,37.5,1,0.49,0.47,3
GLP,03/05/2014,09:42,09:41:12.201,37.02,1,37.5,1,09:41:12.201,37.02,1,37.5,1,09:41:12.201,37.02,1,37.5,1,09:41:12.201,37.02,1,37.5,1,0.48,0.48,1
GLP,03/05/2014,09:44,09:43:05.840,37.03,1,37.5,1,09:43:44.028,37.06,1,37.5,1,09:43:05.840,37.03,1,37.5,1,09:43:59.972,37.06,2,37.5,1,0.47,0.44,9
GLP,03/05/2014,09:45,09:44:01.656,37.07,1,37.5,1,09:44:13.149,37.1,1,37.5,1,09:44:01.656,37.07,1,37.5,1,09:44:13.149,37.1,1,37.5,1,0.43,0.40,2
GLP,03/05/2014,09:49,09:48:31.533,37.12,1,37.5,1,09:48:31.533,37.12,1,37.5,1,09:48:33.060,37.12,1,37.49,1,09:48:33.060,37.12,1,37.49,1,0.38,0.37,2
GLP,03/05/2014,09:51,09:50:59.435,37.12,1,37.49,2,09:50:59.435,37.12,1,37.49,2,09:50:59.435,37.12,1,37.49,2,09:50:59.435,37.12,1,37.49,2,0.37,0.37,1
GLP,03/05/2014,09:52,09:51:24.617,37.12,2,37.49,2,09:51:35.178,37.2,1,37.49,2,09:51:45.046,37.1,1,37.48,1,09:51:51.191,37.11,1,37.48,1,0.39,0.29,8
GLP,03/05/2014,09:53,09:52:12.519,37.11,1,37.48,2,09:52:12.519,37.11,1,37.48,2,09:52:12.519,37.11,1,37.48,2,09:52:12.519,37.11,1,37.48,2,0.37,0.37,1
GLP,03/05/2014,09:54,09:53:09.123,37.11,1,37.48,1,09:53:09.123,37.11,1,37.48,1,09:53:29.280,37.1,2,37.47,1,09:53:29.280,37.1,2,37.47,1,0.38,0.37,6
GLP,03/05/2014,09:55,09:54:41.415,37.11,1,37.47,1,09:54:41.415,37.11,1,37.47,1,09:54:41.415,37.11,1,37.47,1,09:54:41.556,37.11,1,37.47,1,0.36,0.36,2
GLP,03/05/2014,09:56,09:55:01.154,37.11,1,37.46,1,09:55:01.154,37.11,1,37.46,1,09:55:01.154,37.11,1,37.46,1,09:55:01.154,37.11,1,37.46,1,0.35,0.35,1
